region,AAA,ACAd1,ACAd2/3,ACAd5,ACAd6a,ACAd6b,ACAv1,ACAv2/3,ACAv5,ACAv6a,ACAv6b,ACB,AId1,AId2/3,AId5,AId6a,AId6b,AIp1,AIp2/3,AIp5,AIp6a,AIp6b,AIv1,AIv2/3,AIv5,AIv6a,AIv6b,ANcr1,ANcr2,AOBgl,AOBgr,AOBmi,AON,APr,AUDd1,AUDd2/3,AUDd4,AUDd5,AUDd6a,AUDd6b,AUDp1,AUDp2/3,AUDp4,AUDp5,AUDp6a,AUDp6b,AUDpo1,AUDpo2/3,AUDpo4,AUDpo5,AUDpo6a,AUDpo6b,AUDv1,AUDv2/3,AUDv4,AUDv5,AUDv6a,AUDv6b,Acs5,BLAa,BLAp,BLAv,BMAa,BMAp,BST,CA1,CA3,CEAl,CEAm,CENT2,CENT3,COAa,COApl,COApm,COPY,CP,CU,"CUL4, 5",DEC,DG-mo,DG-po,DG-sg,DP,ECT1,ECT2/3,ECT5,ECT6a,ECT6b,ENTl1,ENTl2,ENTl3,ENTl5,ENTl6a,ENTm1,ENTm2,ENTm3,ENTm5,ENTm6,EPd,FL,FOTU,FRP1,FRP2/3,FRP5,FRP6a,FRP6b,FS,GPe,GU1,GU2/3,GU4,GU5,GU6a,GU6b,HATA,I5,ICc,ICd,ICe,ILA1,ILA2/3,ILA5,ILA6a,ILA6b,LA,LGd-co,LHA,LP,LSc,LSr,MB,MD,MEA,MGv,MOB,MOp1,MOp2/3,MOp5,MOp6a,MOp6b,MOs1,MOs2/3,MOs5,MOs6a,MOs6b,MRN,MV,NDB,NLOT1,NLOT2,NLOT3,NOD,NTS,OLF,ORBl1,ORBl2/3,ORBl5,ORBl6a,ORBl6b,ORBm1,ORBm2/3,ORBm5,ORBm6a,ORBm6b,ORBvl1,ORBvl2/3,ORBvl5,ORBvl6a,ORBvl6b,OT,P5,PA,PAA,PAG,PAR,PARN,PC5,PERI1,PERI2/3,PERI5,PERI6a,PERI6b,PFL,PG,PIR,PL1,PL2/3,PL5,PL6a,PL6b,PO,POST,PRE,PRM,PSV,PYR,Pa4,Pa5,ProS,RE,RSPagl1,RSPagl2/3,RSPagl5,RSPagl6a,RSPagl6b,RSPd1,RSPd2/3,RSPd5,RSPd6a,RSPd6b,RSPv1,RSPv2/3,RSPv5,RSPv6a,RSPv6b,RT,SCdg,SCdw,SCig,SCiw,SCop,SCsg,SCzo,SF,SI,SIM,SNr,SPVC,SPVI,SPVO,SSp-bfd1,SSp-bfd2/3,SSp-bfd4,SSp-bfd5,SSp-bfd6a,SSp-bfd6b,SSp-ll1,SSp-ll2/3,SSp-ll4,SSp-ll5,SSp-ll6a,SSp-ll6b,SSp-m1,SSp-m2/3,SSp-m4,SSp-m5,SSp-m6a,SSp-m6b,SSp-n1,SSp-n2/3,SSp-n4,SSp-n5,SSp-n6a,SSp-n6b,SSp-tr1,SSp-tr2/3,SSp-tr4,SSp-tr5,SSp-tr6a,SSp-tr6b,SSp-ul1,SSp-ul2/3,SSp-ul4,SSp-ul5,SSp-ul6a,SSp-ul6b,SSp-un1,SSp-un2/3,SSp-un4,SSp-un5,SSp-un6a,SSp-un6b,SSs1,SSs2/3,SSs4,SSs5,SSs6a,SSs6b,STR,SUB,TEa1,TEa2/3,TEa4,TEa5,TEa6a,TEa6b,TR,TRN,TTd,TTv,TU,UVU,V4,VISC1,VISC2/3,VISC4,VISC5,VISC6a,VISC6b,VISa1,VISa2/3,VISa4,VISa5,VISa6a,VISa6b,VISal1,VISal2/3,VISal4,VISal5,VISal6a,VISal6b,VISam1,VISam2/3,VISam4,VISam5,VISam6a,VISam6b,VISl1,VISl2/3,VISl4,VISl5,VISl6a,VISl6b,VISli1,VISli2/3,VISli4,VISli5,VISli6a,VISli6b,VISp1,VISp2/3,VISp4,VISp5,VISp6a,VISp6b,VISpl1,VISpl2/3,VISpl4,VISpl5,VISpl6a,VISpl6b,VISpm1,VISpm2/3,VISpm4,VISpm5,VISpm6a,VISpm6b,VISpor1,VISpor2/3,VISpor4,VISpor5,VISpor6a,VISpor6b,VISrl1,VISrl2/3,VISrl4,VISrl5,VISrl6a,VISrl6b,VM,VPL,VPM,VTA,ZI,onl
AAA,0.07520860666429047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04125161721581489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653670207158551,0.06753839452331312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05902631353485592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055733615077294386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082479058463866,0.0,0.0,0.07834704766696758,0.0,0.0,0.05593078632147346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07040790086971015,0.0,0.023889372809993835,0.06346286302333942,0.0,0.0,0.05518390122475352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06908940680148407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07266922348096519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606913946396425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACAd,0.002766111267438719,0.00433789149916395,0.004319889361117216,0.004616604133989927,0.004369879639573296,0.003213591389595929,0.0039162884139115235,0.0038543800385045916,0.0040504712704287965,0.003878231076377827,0.0034081442597813033,0.004148820246407589,0.0026618737587531974,0.0029344578890505048,0.0035932982687950834,0.0036197108990437166,0.003070397482528201,0.0017448570276390933,0.002332685865902668,0.002973878376340427,0.0033601212545799164,0.0023177890742851434,0.002883759810934384,0.0032266792628041253,0.0036167809198574185,0.0035275908924695455,0.0022744895460900098,0.0,0.0,0.0030136386887466425,0.0,0.001989184010549787,0.0033175295595255947,0.002616265256522512,0.003159091649344568,0.002507686186840357,0.0022776625886965045,0.00289416812651209,0.0029765251606125695,0.002220751049850946,0.0031917515209478773,0.0024022948750168174,0.002135112556282328,0.0027555149036016385,0.002817483727732225,0.0022127824946825943,0.002873854803225948,0.0023376197663937002,0.0019893235781670024,0.002732235770978455,0.002617558517658232,0.0014327468443481868,0.0032383456637952606,0.002605257535183482,0.0021913167345997352,0.002621962608199514,0.002788110210388712,0.0022969629962769746,0.001515504159689282,0.0035660010164705264,0.003351136816029948,0.002967815764047961,0.0028972314187360668,0.002767840436105417,0.0031089917991719953,0.0,0.0019382955819999773,0.0023457238153066595,0.0028783173070659235,0.003377035881358154,0.0027138651312455147,0.002268201186623423,0.0021695362138055524,0.0,0.0023839332859003927,0.0050288722551483445,0.0018463725061785893,0.0020089432341610274,0.0,0.002217056409453501,0.0,0.0,0.0033353405645097484,0.0031205342300615934,0.0030581679298059593,0.003159417067668518,0.0030952043482904436,0.002229232077057701,0.0028157414830076543,0.0034456741256659435,0.003568133689807321,0.003379875041205123,0.002891158580074042,0.0022127311568769102,0.002490065233458845,0.0025091587782957495,0.002337012745663143,0.0022526319262348017,0.003737090912104268,0.0,0.0,0.0032846330814108597,0.0030745235120765444,0.0034434696647730727,0.003015717953512132,0.0011082621201506239,0.0029196147027188424,0.003690616170986356,0.002043106233368446,0.0020994993497160056,0.0018463938842560104,0.0024014376785522797,0.003120518980313625,0.0027742583470216596,0.0,0.0,0.0030659308686055665,0.0033208087924407378,0.0028560097500634316,0.0028528928597651407,0.0027371546031770095,0.003068681289065848,0.0031676027242410476,0.002469810073638436,0.003157773241465685,0.001908021060868585,0.003732848103655202,0.0037895915443442382,0.001733919218107042,0.002974409529112118,0.004208237126785042,0.0042237465870038245,0.0027152280939271,0.002148278208925228,0.0027770849587867084,0.003581917376806849,0.003331004160644424,0.0034258301911878754,0.0036866003958630007,0.0031136250946137705,0.004095741304504127,0.004103064769024334,0.004376845058615971,0.004142370264808549,0.0030443321131753084,0.004117047488291589,0.003405897048979793,0.0030318947933766455,0.0,0.0017459235388664182,0.0012443710286560007,0.002354493180819491,0.0026138661021487815,0.003799496727447618,0.003361903920947947,0.0032158208427364166,0.0037368591717930446,0.0035513195515281563,0.003032974666470192,0.003691231325097628,0.0033972205679720273,0.0034603146803238297,0.0032489418412291016,0.0020527524953327615,0.003759927398641193,0.003646164872594742,0.0038846636510128985,0.003467608305977002,0.0024926085804871535,0.0034108774745665307,0.003016156626442885,0.0,0.002449440187748353,0.004183785238049862,0.002650916486421899,0.0022010945040181113,0.0018377387266675924,0.002896216866258878,0.003295376242570106,0.0031515779294786312,0.002172301744301016,0.0007412208555566661,0.0019103448537927245,0.00374092350205251,0.00360687955799371,0.003935002010955392,0.003801062822325127,0.0041006267380768475,0.0039438750507697845,0.003253704869185378,0.003384843635922944,0.0030936009181483045,0.0023069383383512387,0.0,0.002276986309604746,0.0,0.0020330906238130923,0.0,0.0015179643730845473,0.0038132058373229758,0.0037459247225086916,0.003666027503747302,0.003630936892372793,0.0037687220558413953,0.003079736275546,0.0037891675108238654,0.003719424187982882,0.0037812557665164483,0.0038132711858122033,0.0029313876641767164,0.003628267475129997,0.0035146413950009163,0.003728322302343899,0.0036228948362947125,0.0028592785406475396,0.003966038005964775,0.003756609595323618,0.003413965509124195,0.003800462533886588,0.003908470536714977,0.002984461598669749,0.0025464349210337295,0.002374131448064147,0.0025214350606632538,0.003744295925343562,0.0,0.0035377446764837204,0.0020391120240535513,0.0013686604785177554,0.0,0.0034675901530751003,0.0025683358643687764,0.002541129100630382,0.0029230519857231197,0.0034199131114725566,0.0028123672601954733,0.0033396072672868724,0.002846950235383903,0.0023678843684069683,0.002773118011851719,0.0033946789893884075,0.0027567312604708347,0.0021047110857722335,0.00041609010252322324,0.0,0.0012512068767458748,0.002793266157910697,0.0024938045680775412,0.0024173896984337317,0.0,0.0,0.0,0.002498165316403707,0.0018591457594252074,0.0033198665589952397,0.0028721479833315852,0.0023341193854655683,0.003004401955572719,0.003433755072857945,0.002852026747145151,0.0032904583218584696,0.002563502061864133,0.0023688577696995283,0.0026455054587113647,0.0031292195255135137,0.002504665345001047,0.0029715404424158058,0.002278178172454087,0.0019446805830082843,0.0023410294948240607,0.0028059677645612354,0.002197648740738651,0.0032940730760137866,0.0027847844722088274,0.0025950737699367687,0.0030421999768530193,0.003332738768436339,0.002813231547976896,0.0037999308945569953,0.0024005092041987355,0.003404778194421129,0.0030146675988264866,0.0026957491259290136,0.003145912340595985,0.003133968540654716,0.002448568638475952,0.0020541342945630224,0.0036292658487666585,0.003146578643016345,0.0030890054712182646,0.002050216505580863,0.0017410495530206943,0.003132746043246655,0.002733009096915492,0.0025251863117787534,0.001794995237275713,0.0026441469410159813,0.0029573675188326706,0.0022815421039386417,0.0035477678901520053,0.0032657808798906888,0.002844906244143894,0.003287203789946043,0.0034808897722882607,0.0029090007576562924,0.003092614213967347,0.002739460896476466,0.0024221835809836905,0.0029638099396788547,0.0030354344772821683,0.0024797531001370257,0.003599702944589711,0.003386375032199411,0.0030130842753801276,0.0034068257108961037,0.0035046733851482716,0.0029785485586183613,0.0030791023259193664,0.0027795841893848857,0.0023852687825169218,0.0028465138896053882,0.002974981050208138,0.0022990750178298043,0.00265162727032206,0.0020846215696838054,0.0016763998681424018,0.002558327313237754,0.0027058802003274147,0.001420357877080789,0.003517952080634877,0.002917897580623333,0.002692979886433478,0.0032209325751817682,0.0034771833431182894,0.0029705582972329456,0.002792496421922407,0.0027425373229724207,0.0022832412277277287,0.0028455649776604674,0.002449316313451773,0.0011746523626650692,0.003241455063124212,0.0028014736390980736,0.002330212362200365,0.002805200076842134,0.003173335260317906,0.002742848992920401,0.003121991646685437,0.0030078701563762433,0.0018669615364685604,0.0031114151609147765,0.0027875638069195297,0.0018663108580478144,0.003249239824407194,0.002785429968317921,0.0024871258011956595,0.0030181057198519715,0.0032464698087819417,0.0024976674435935003,0.004020053678016983,0.003138467508805901,0.002461081634000898,0.0034372570140483584,0.004096875145718132,0.0014815822303171744
ACAv,0.002759167136080457,0.004764875806172979,0.004762436725860181,0.0052394631694856,0.005057972679264793,0.003655366079100272,0.0052229357376450325,0.005365197605751173,0.005779289674028523,0.005342648687983458,0.004500631759612957,0.004872789793587179,0.0,0.0,0.003585432461977246,0.004064843853661866,0.0029675365967919624,0.0,0.0,0.0029311967130857238,0.0038712309530629465,0.0024695978581047552,0.002616964656018217,0.002978331047683073,0.003925973262668587,0.004142718458288656,0.0,0.0,0.0,0.0029029840724814687,0.0,0.0,0.0039016167314027683,0.003324982728889283,0.0025013073960267838,0.0018507683552512145,0.0022155938513969266,0.00282855394856077,0.0,0.0,0.002981971356204687,0.0023377703500868634,0.002128674065093765,0.0025504330156386236,0.0027276950718876166,0.0020474645146223085,0.00319540671455413,0.0026795390901985447,0.002615254038251024,0.002845791324742662,0.0024415561063941735,0.0017494011989311704,0.00315647175235488,0.0028099559344142285,0.001842035937073938,0.002284773094109399,0.0025364118850244844,0.0024039716836697636,0.0,0.003239861232241969,0.003916803144244155,0.0024653407435631736,0.0024657622636272396,0.0035037008454543005,0.004315092947356714,0.0,0.002971785590887489,0.00252028421401214,0.0027362710809989005,0.004370777649430683,0.0038958432115302373,0.0023408591133285907,0.0,0.0,0.0,0.0060515136978901785,0.0,0.0024803079042286288,0.0,0.0038863718738756897,0.0,0.0,0.00431987727593934,0.0027123655806389323,0.0028724572035261206,0.0033002315271621393,0.0036703388921530663,0.0028287957367146162,0.0028451386854339376,0.0034394953893484384,0.0033045306618055834,0.0036768783344681335,0.0033687251363775056,0.002832628452445153,0.002806847185442041,0.0030818641606980674,0.003437854837383579,0.0031280771814099165,0.0043450547123531575,0.0,0.0,0.0023586924895669784,0.002599590097080528,0.002790291104714549,0.002022818300076609,0.0,0.0027391789906089175,0.004368285509212344,0.0,0.0,0.0,0.0025473815396631263,0.003570193575375422,0.0032302166300128103,0.0,0.0,0.0039782902611413965,0.004317473979510826,0.00346161393845841,0.0035961408426786966,0.0036591179290607046,0.0042262899453334914,0.004202653356795725,0.003242905511750252,0.003578878885990551,0.00339052706808231,0.0049587567373522295,0.004953869252252576,0.003372850098728678,0.0046747738203568034,0.005550994544746853,0.00488070098991196,0.003371998411605536,0.003005710354263015,0.0034288348838605633,0.003128286095070694,0.0020892842761188087,0.00280964884266039,0.003887414817273167,0.003357311092172674,0.004308858898800798,0.0042352228957534144,0.004438139662285531,0.004503175660790243,0.0032734568009853797,0.00517441126135489,0.004352707947845816,0.004367737023978022,0.0020280443309815548,0.0026523415922960966,0.0016573358060846441,0.0,0.0,0.004517724653505079,0.003048462869451341,0.0032150329887040167,0.003877247874285345,0.003633490985832589,0.00324531628911928,0.004332742109135097,0.004190876593378297,0.004021496452073944,0.00388359249342471,0.0023432216311655434,0.004433035895214368,0.004400219989282037,0.0044833550537072215,0.0038905573814035457,0.0028070382672000477,0.003481281656993592,0.003141600805377869,0.0013874443452397797,0.0,0.005667547956038729,0.003864136135371011,0.0,0.0,0.0018913002031055999,0.002198640158666373,0.0020336228053889293,0.0023718114172051135,0.0019225066562841497,0.0,0.0047752432487121995,0.0031402825399020964,0.004376195726121902,0.0043899751913509585,0.004822913121409221,0.004528723710399139,0.003580574929406415,0.0036086774166287456,0.003953992743889251,0.0036956548107587145,0.0,0.0,0.0,0.0025902313283694784,0.0,0.0,0.004769846793153704,0.004545006685696617,0.004471883107575508,0.004581041655654255,0.004643309947767815,0.00383298248867726,0.004850710869859255,0.004884105624238059,0.005047818414494853,0.0050132595321676675,0.0038794049801803105,0.004683691643616322,0.004629403657824854,0.005139319215925902,0.0048749067650428425,0.00383629049215245,0.005031613621233231,0.0052194688498782135,0.004824755277350282,0.005017157658195094,0.0052218691961352336,0.0038224346481818454,0.0032469793771290408,0.0035271389318644823,0.003985882027407731,0.004298796620381953,0.0,0.004509002048293301,0.0,0.0,0.0,0.0029367369947158883,0.0,0.0,0.0024941645875260926,0.003006078925226051,0.0020536543100091735,0.0029695907887292254,0.0021610070372273553,0.0019171753723753726,0.0024942570949885905,0.0032734174968359958,0.002718865827428155,0.0,0.0,0.0,0.0,0.0024150673131106597,0.003001019981197192,0.0,0.0,0.0,0.0,0.0,0.0,0.0029306000386807806,0.0017747460506155365,0.0,0.0028985868567787437,0.0037742076294298966,0.0029567795397136857,0.0028133310826819035,0.0023676334325044603,0.0,0.0,0.002271136630524267,0.0019117111647997988,0.0,0.0,0.0,0.0,0.0019779789228346546,0.0,0.00048215853323231166,0.0019202813694217326,0.0,0.002316469156575433,0.0027714676231185326,0.002275848114455804,0.004706462825711538,0.0030490093496299523,0.0034486591640483636,0.003192068612352984,0.002810441867291277,0.003339460350782339,0.003424911605281042,0.002757182638307159,0.0,0.004623036788292123,0.00395043360631174,0.0025234745199694724,0.003760372738144863,0.0,0.004444148020001527,0.0,0.0,0.0,0.0,0.002216145073185646,0.0023792878836641704,0.0034287915962022057,0.0032619020890443185,0.0024973867168220985,0.0033102061530045556,0.0039258903182986275,0.0033519935179961357,0.00347442568778781,0.0028339852471895043,0.0023826027831580065,0.002729746037413898,0.002964786021036128,0.002488453424162838,0.003979327577405699,0.003670156619796626,0.0032277517125915856,0.003816968100345824,0.004067678620111147,0.0035159622532851317,0.0034121759037607875,0.002500054577646158,0.002545468872419437,0.0029614866964596713,0.0033847472722510416,0.002683228765933187,0.0028292857321946716,0.0016432939887476542,0.0017688056520678344,0.002605716813115033,0.003140709163730568,0.002211795624787954,0.004249348436506735,0.003354735444430276,0.0030524545277157847,0.0038506558398491144,0.004163439351566533,0.0035990872489304123,0.003630080119704063,0.0031335581917896487,0.00251569691035775,0.003398937119709686,0.002904325745695049,0.0018839762025746277,0.0038705519778168855,0.003390280485372392,0.0026686435650908583,0.0033801934141228424,0.0038788741105014912,0.003318918452175587,0.003644081795790058,0.003298728178871275,0.0022996171510890266,0.0034621470688545163,0.00311522601779546,0.0017026973557905027,0.0031697813822855244,0.002693328813638607,0.0021823595726492024,0.0028235780806402217,0.0031523714559115465,0.0025797340907811237,0.004933924140049367,0.004279948396876778,0.0029918396734138998,0.004390136657024009,0.005567916551911569,0.0
ACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06105228090412052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04680112495803587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03887385154874899,0.0,0.0,0.0,0.0,0.0,0.0,0.04618028488200648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047949694984509225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05916752367031088,0.0,0.0,0.0,0.06103617819544894,0.0,0.02991339816920353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05653965606155545,0.0,0.041097380921806585,0.0,0.0,0.0,0.0,0.0,0.035282612274410284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022030267220819483,0.0,0.0,0.0,0.05431392041415462,0.0,0.039865597836423725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020068259272714894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032411386337775246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06208723117751059,0.0,0.05350077211794436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453159089495169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050387766517478824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055089650804821616,0.041035252766922034,0.0
ACVII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
